BLOCK_NUMBER,BLOCK_TIMESTAMP,ORIGIN_FROM_ADDRESS,ORIGIN_TO_ADDRESS,ORIGIN_FUNCTION_SIGNATURE,TX_HASH,EVENT_INDEX,BRIDGE_ADDRESS,EVENT_NAME,PLATFORM,SENDER,RECEIVER,DESTINATION_CHAIN,DESTINATION_CHAIN_ID,TOKEN_ADDRESS,TOKEN_SYMBOL,AMOUNT_UNADJ,AMOUNT,AMOUNT_USD
17150454,2023-04-29 08:05:11.000,0x2609fbf9f50f4722da53ab413a94ad86e6476a99,0xa0c68c638235ee32657e8f720a23cec1bfc77c77,0xe3dec8fb,0x09b18aad31d53631f2f84bcecb96ddfac5fb5c6279ec0392a6fa6cf3272624eb,49,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,Transfer,polygon (matic): erc20 bridge,0x2609fbf9f50f4722da53ab413a94ad86e6476a99,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,polygon mainnet,137,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,1182000000000000000,1.182,2241.25
17174193,2023-05-02 16:12:11.000,0xfb30aa9e050239fa34ce5a7255ce2f2c05b959d5,0xa0c68c638235ee32657e8f720a23cec1bfc77c77,0xe3dec8fb,0x81743613fcd8e2a101c0eb05bd71b297f5d1b0f31142f6c525a117e7801cd73c,175,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,Transfer,polygon (matic): erc20 bridge,0xfb30aa9e050239fa34ce5a7255ce2f2c05b959d5,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,polygon mainnet,137,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,10800000000000000000,10.8,20125.69
16747819,2023-03-03 11:55:11.000,0xf00b8484c9b78136c6ae8773223cff9be7a3af45,0xa496505012bdb1862cc2959165c6f9b1f557f9f1,0x6a761202,0x6ffef2d221a1587e6efb6f84d7b15eef117736f9ab83a006a5828b5fd07f05e4,122,0x88ad09518695c6c3712ac10a214be5109a655671,Transfer,gnosis chain: eth-xdai omni bridge,0xa496505012bdb1862cc2959165c6f9b1f557f9f1,0x88ad09518695c6c3712ac10a214be5109a655671,gnosis,100,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,134775299416611000,0.1347752994,210.91
16778499,2023-03-07 19:29:11.000,0xc59a1a2ed72eb7b31b8eaedab1f6f8d8c8881365,0xa0c68c638235ee32657e8f720a23cec1bfc77c77,0xe3dec8fb,0x8d2ae447a1ea8c2db6baa63b6e1354d601338be6ddeaa2876f8df3391e086c89,156,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,Transfer,polygon (matic): erc20 bridge,0xc59a1a2ed72eb7b31b8eaedab1f6f8d8c8881365,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,polygon mainnet,137,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,14000000000000000000,14,21791.28
16778455,2023-03-07 19:20:11.000,0x4b441cd7c5085d0c255eff3db7ec3417cca1a1a0,0xa0c68c638235ee32657e8f720a23cec1bfc77c77,0xe3dec8fb,0xcf1a72c7be7f5a8aed270316ba09fbf53e84af852f96ebd2764a943768a2feae,185,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,Transfer,polygon (matic): erc20 bridge,0x4b441cd7c5085d0c255eff3db7ec3417cca1a1a0,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,polygon mainnet,137,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,35000000000000000000,35,54478.2
16778650,2023-03-07 19:59:23.000,0x85bd9b6afb34718209318585efb05b746fc826df,0xa0c68c638235ee32657e8f720a23cec1bfc77c77,0xe3dec8fb,0x2cb1f69220d5becfd30bb440283382f892fee194175d3b5bf38900dcef69fb28,75,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,Transfer,polygon (matic): erc20 bridge,0x85bd9b6afb34718209318585efb05b746fc826df,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,polygon mainnet,137,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,1362319043290510000,1.362319043,2120.48
16777976,2023-03-07 17:42:35.000,0xf27696c8bca7d54d696189085ae1283f59342fa6,0x9d58779365b067d5d3fcc6e92d237acd06f1e6a1,0xe0724b6e,0x725d3db2eeea857da768504a88619cb7e6585ee687362d2cd76ad80e348b31fe,492,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0xbdb2cfc4034b8744ed4e275d7ba2a26ee2cb3573,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,30841390118835600,0.03084139012,48.09
16778482,2023-03-07 19:25:35.000,0xfb74196eccf35a260dd5cfd300baa37ae058b6c0,0xa0c68c638235ee32657e8f720a23cec1bfc77c77,0xe3dec8fb,0xa15f1ea93c4baa027da18676791ce5e215cb33ca64e74565f2bbb5713b93e77b,239,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,Transfer,polygon (matic): erc20 bridge,0xfb74196eccf35a260dd5cfd300baa37ae058b6c0,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,polygon mainnet,137,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,35000000000000000000,35,54478.2
16778735,2023-03-07 20:16:23.000,0x5f92ff39928dfe7ffc1a003996c0801afdf357a6,0xa0c68c638235ee32657e8f720a23cec1bfc77c77,0xe3dec8fb,0xf927268d4ec6851057740f87d2da9ea98bf23cf18f1fab1f86d3e8f0757c8725,59,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,Transfer,polygon (matic): erc20 bridge,0x5f92ff39928dfe7ffc1a003996c0801afdf357a6,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,polygon mainnet,137,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,10306410208380100000,10.306410208,15940.2
16780820,2023-03-08 03:17:47.000,0x62ae3b5b93026a3653df73573e878fcd1bb4652f,0xabea9132b05a70803a4e85094fd0e1800777fbef,0xe17376b5,0x673fbc17b9ad0d245eb71038f1e581bbdb9de8c34db4817f5cf7d6097a09bd9c,112,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0x62ae3b5b93026a3653df73573e878fcd1bb4652f,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,10006404591814400,0.01000640459,15.59
17009067,2023-04-09 06:45:35.000,0xf27696c8bca7d54d696189085ae1283f59342fa6,0x9d58779365b067d5d3fcc6e92d237acd06f1e6a1,0xe0724b6e,0xa4548ca6b1d94ec053b68f57dbd2bd3ef7b4bdf16739e3d69de2e6cada389203,140,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0xbc76d8b0f1e374bd293d2fd1477d5fb8fad4ecf6,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,600000000000000000,0.6,1101.5
18066853,2023-09-05 00:59:11.000,0xf27696c8bca7d54d696189085ae1283f59342fa6,0x9d58779365b067d5d3fcc6e92d237acd06f1e6a1,0xe0724b6e,0x60f5fc535603ea7614a260134432b00065d26e1b7543c0e043e0e63065483b98,249,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0x443267fdda1d4650bdeab35d57cf75a5bfb59389,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,14295031694739900000,14.295031695,23244.87
16920422,2023-03-27 18:12:11.000,0x13cfac51bbbac895d2d05138694960586bfae42e,0xabea9132b05a70803a4e85094fd0e1800777fbef,0xe17376b5,0xe45f3ae421045d96ee9bc760f1f3def00b28cf76866791fdf472dfe59445c11a,128,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0x13cfac51bbbac895d2d05138694960586bfae42e,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,20000000000000000,0.02,34.26
13507291,2021-10-28 18:15:36.000,0xc64ef1c4c8f417657c6e20b367a6bb4ac4fcb6d3,0x3ee18b2214aff97000d974cf647e7c347e8fa585,0x0f5287b0,0x8177fa5e2d149440507fcb7b7a89f6665b791aea4de1842db8958e7f4d66a850,245,0x3ee18b2214aff97000d974cf647e7c347e8fa585,Transfer,wormhole,0xc64ef1c4c8f417657c6e20b367a6bb4ac4fcb6d3,0x3ee18b2214aff97000d974cf647e7c347e8fa585,solana,1,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,20000000000000000,0.02,83.36
13560213,2021-11-06 01:56:20.000,0x8c60ea88e39d03841e7db75c410eaa5a8c513022,0x3ee18b2214aff97000d974cf647e7c347e8fa585,0x0f5287b0,0x6b68188be4bf0733f3d28bca5a997fb032d64cf22d1644dc0818f8efabe6abea,477,0x3ee18b2214aff97000d974cf647e7c347e8fa585,Transfer,wormhole,0x8c60ea88e39d03841e7db75c410eaa5a8c513022,0x3ee18b2214aff97000d974cf647e7c347e8fa585,solana,1,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,1000000000000000000,1,4449.43
17358833,2023-05-28 16:54:23.000,0xf27696c8bca7d54d696189085ae1283f59342fa6,0x9d58779365b067d5d3fcc6e92d237acd06f1e6a1,0xe0724b6e,0xf31e3760443674308fd6ff9676e8b2fc0ca0f3b2f817d3e4bd06035caec42415,276,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0x19aebce893de84a734cf438f7f668419b9320930,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,57560000000000000000,57.56,105896.59
15021488,2022-06-25 02:38:34.000,0xaa8bdb60ee28e7616bfe4867f58bfe4edf858271,0xabea9132b05a70803a4e85094fd0e1800777fbef,0xe17376b5,0xfe4477bfd53ea246a4389b3221448d975ff64cf097fca4fd7b09bdd25567bf58,352,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0xaa8bdb60ee28e7616bfe4867f58bfe4edf858271,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,100196945962304000,0.100196946,116.2
18485820,2023-11-02 17:16:47.000,0x4c0640770dbb382ae066675908927656db243f3b,0xabea9132b05a70803a4e85094fd0e1800777fbef,0xe17376b5,0x886e6b485738aa1389bd522f4a142072cb9271245ba14cd557fed2e0c53e9d1a,303,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0x4c0640770dbb382ae066675908927656db243f3b,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,50000000000000000,0.05,89.84
12476262,2021-05-21 07:08:11.000,0x862800cda03003c1972df807ef5db24328c14bce,0x88ad09518695c6c3712ac10a214be5109a655671,0xad58bdd1,0xdc86077962000616e9583578c45ecfcc29012063c7744f814247dc3f93ba7e33,173,0x88ad09518695c6c3712ac10a214be5109a655671,Transfer,gnosis chain: eth-xdai omni bridge,0x862800cda03003c1972df807ef5db24328c14bce,0x88ad09518695c6c3712ac10a214be5109a655671,gnosis,100,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,2002104933653110000,2.002104934,5772.71
12499468,2021-05-24 21:24:09.000,0x12193d44f81f4460b12214f58a26fa442151c849,0x88ad09518695c6c3712ac10a214be5109a655671,0xad58bdd1,0x5029aa3216d3e2421a2d7d10383c9bd154db93d37d97bf613999e18cb1d9eceb,97,0x88ad09518695c6c3712ac10a214be5109a655671,Transfer,gnosis chain: eth-xdai omni bridge,0x12193d44f81f4460b12214f58a26fa442151c849,0x88ad09518695c6c3712ac10a214be5109a655671,gnosis,100,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,300000000000000000,0.3,720.66
12498371,2021-05-24 17:21:18.000,0x12193d44f81f4460b12214f58a26fa442151c849,0x88ad09518695c6c3712ac10a214be5109a655671,0xad58bdd1,0x374f46625dd153a7f5d804089d4a869f1ad87a80fb104d23ad534d7f4044ae17,308,0x88ad09518695c6c3712ac10a214be5109a655671,Transfer,gnosis chain: eth-xdai omni bridge,0x12193d44f81f4460b12214f58a26fa442151c849,0x88ad09518695c6c3712ac10a214be5109a655671,gnosis,100,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,1000000000000000000,1,2402.21
12500805,2021-05-25 02:29:50.000,0x48ca867cc1ed9d208b3b1eda3b7f5f5f80dd4004,0x88ad09518695c6c3712ac10a214be5109a655671,0xad58bdd1,0x448fa885fe4c34cd8fc290a4145816982910131a9336639d4009aa9e7d790914,25,0x88ad09518695c6c3712ac10a214be5109a655671,Transfer,gnosis chain: eth-xdai omni bridge,0x48ca867cc1ed9d208b3b1eda3b7f5f5f80dd4004,0x88ad09518695c6c3712ac10a214be5109a655671,gnosis,100,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,1205623652542900000,1.205623653,2896.16
16090857,2022-12-01 15:29:47.000,0xf27696c8bca7d54d696189085ae1283f59342fa6,0x9d58779365b067d5d3fcc6e92d237acd06f1e6a1,0xe0724b6e,0x2661452de95fdb6d671cdd93082514e4bc99af4c0bf54982c47b48b7396e1850,441,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0x1514c8c2a4e9d4e8cd991365d320c6405669b1f4,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,184854948697238000,0.1848549487,231
15384157,2022-08-21 13:10:30.000,0x2a6b7d01ed691c6e17719f486e7b48b189913f0e,0xabea9132b05a70803a4e85094fd0e1800777fbef,0xe17376b5,0xc8cb0225cf3b19fd3145c67401c45787fd0ef6bbe838c19fa08509f550e6d045,194,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0x2a6b7d01ed691c6e17719f486e7b48b189913f0e,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,1251333747299640,0.001251333747,1.96
14150083,2022-02-06 03:38:20.000,0xedb75ba1d503a34a7c7f71c853924f4e29054f57,0xc30141b657f4216252dc59af2e7cdb9d8792e1b0,0xa44bbb15,0x4f4baff84fc1ee9d6d85ef7486e2bde595644879fde237e8e5d1fad02816e13b,413,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,Transfer,polygon (matic): erc20 bridge,0xa7649aa944b7dce781859c18913c2dc8a97f03e4,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,polygon mainnet,137,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,4535903857692080000,4.535903858,13685.77
14162457,2022-02-08 01:21:01.000,0x40a1bf6a9c1f729b78e20413c05b844c0a92c024,0xabea9132b05a70803a4e85094fd0e1800777fbef,0xe17376b5,0x40ac82174adf264f959e9846cf6ab25d203f3acc8a56cdf7c42b4ace3392aa57,61,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0x40a1bf6a9c1f729b78e20413c05b844c0a92c024,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,50008164500940600000,50.008164501,157414.5
14168471,2022-02-08 23:49:45.000,0xafb93285e08148caa7c2262e21de2d3d172c8461,0x3ee18b2214aff97000d974cf647e7c347e8fa585,0x0f5287b0,0xaf9969dc66e3157ac36f5b21b5c429911d35fa92fc988848af3e12f4e0be3270,93,0x3ee18b2214aff97000d974cf647e7c347e8fa585,Transfer,wormhole,0xafb93285e08148caa7c2262e21de2d3d172c8461,0x3ee18b2214aff97000d974cf647e7c347e8fa585,solana,1,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,1000000000000000000,1,3122.22
14173417,2022-02-09 18:11:41.000,0xf27696c8bca7d54d696189085ae1283f59342fa6,0x9d58779365b067d5d3fcc6e92d237acd06f1e6a1,0xe0724b6e,0x27bbd7fd0e09d942ade6269ffa054f89fa18e35cf42f2b1e0caa4555b0f0515e,154,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0x1005b3c5a22f6437dc8a576366314e83bbd5564a,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,6257364703200000000,6.257364703,20032.65
14193997,2022-02-12 22:31:56.000,0xf27696c8bca7d54d696189085ae1283f59342fa6,0x9d58779365b067d5d3fcc6e92d237acd06f1e6a1,0xe0724b6e,0x06d4e1e5edcc5bc65a1c5b79b269de5286ee65dc54538ea986a42c02bc47b592,83,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0xdf7ba368bea2308ff50db7e27c09ed91ecbb7a92,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,3068276464008660000,3.068276464,8943.04
14198027,2022-02-13 13:19:27.000,0x1d9e4ae7a2c5ec64139619af0e891be88fe8faa2,0x3ee18b2214aff97000d974cf647e7c347e8fa585,0x0f5287b0,0xdf4f2eb3716ae9683888e53d7ba13956bbe5014dc1fcf05a77e26f2e2ff88f0c,451,0x3ee18b2214aff97000d974cf647e7c347e8fa585,Transfer,wormhole,0x1d9e4ae7a2c5ec64139619af0e891be88fe8faa2,0x3ee18b2214aff97000d974cf647e7c347e8fa585,terra,3,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,249999990000000000,0.24999999,735.55
14208378,2022-02-15 03:46:31.000,0xf27696c8bca7d54d696189085ae1283f59342fa6,0x9d58779365b067d5d3fcc6e92d237acd06f1e6a1,0xe0724b6e,0x72c4cac96b7eebe7fe53c0cdb8c59929b043f4950e5cea0d2988f89ef8642a28,159,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0x11ebce3c7538b03b30c87b6e21e235e549744761,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,307200000000000000,0.3072,926.93
14797458,2022-05-18 07:14:51.000,0x80cffdca4d7e05eb25e703a183e98c7a4094eec0,0xabea9132b05a70803a4e85094fd0e1800777fbef,0xe17376b5,0x3a4ece7a6402905690603321326a64027f306f9716c1d03d6dbe10e4ea3466f8,109,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0x80cffdca4d7e05eb25e703a183e98c7a4094eec0,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,50167902440776100,0.05016790244,102.59
14798745,2022-05-18 12:06:27.000,0x0f6d95e80e6b4a13ddb3de540d4093ac0113db4f,0xabea9132b05a70803a4e85094fd0e1800777fbef,0xe17376b5,0x82eac038b16bb2cd65c9ed676507b01f155e09e82960ea22dbcf94546c235a4a,419,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0x0f6d95e80e6b4a13ddb3de540d4093ac0113db4f,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,1526804927410700000,1.526804927,3064.25
14811706,2022-05-20 14:47:44.000,0xf27696c8bca7d54d696189085ae1283f59342fa6,0x9d58779365b067d5d3fcc6e92d237acd06f1e6a1,0xe0724b6e,0xa70410faa73d1bd327cede9e523207ce4a43160f6e19158d518cdc51e133796d,39,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0xd0ec4a8f23dd1b148d24ecfa9dd3e82c5137bd28,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,2860839581489290,0.002860839581,5.75
14833426,2022-05-24 03:24:09.000,0xb496710c6533ef538cc4a5306fd84d9f3d5a4ca9,0x3ee18b2214aff97000d974cf647e7c347e8fa585,0x0f5287b0,0xc516570006c7e5fd21b3e5f98a520955c165054553cfaccbe8b19a28e43ed5ee,196,0x3ee18b2214aff97000d974cf647e7c347e8fa585,Transfer,wormhole,0xb496710c6533ef538cc4a5306fd84d9f3d5a4ca9,0x3ee18b2214aff97000d974cf647e7c347e8fa585,solana,1,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,1123518490000000000,1.12351849,2175.84
12013183,2021-03-10 21:21:14.000,0x7dcdd93a07c80793fe3b131da7eda032c2b1ac21,0x88ad09518695c6c3712ac10a214be5109a655671,0xad58bdd1,0x2168c8dd5d21615acf0da1815e9221a3f249588e10d27071a6fd262013547cdb,124,0x88ad09518695c6c3712ac10a214be5109a655671,Transfer,gnosis chain: eth-xdai omni bridge,0x7dcdd93a07c80793fe3b131da7eda032c2b1ac21,0x88ad09518695c6c3712ac10a214be5109a655671,gnosis,100,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,1039520364804130000,1.039520365,1805.14
12010206,2021-03-10 10:14:28.000,0x7dcdd93a07c80793fe3b131da7eda032c2b1ac21,0x88ad09518695c6c3712ac10a214be5109a655671,0xad58bdd1,0xa504f572fbab6af4d33041eff77c25ccf431d1c71bd15804318758ed2a1352b3,105,0x88ad09518695c6c3712ac10a214be5109a655671,Transfer,gnosis chain: eth-xdai omni bridge,0x7dcdd93a07c80793fe3b131da7eda032c2b1ac21,0x88ad09518695c6c3712ac10a214be5109a655671,gnosis,100,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,513043422950327000,0.513043423,877.31
12019591,2021-03-11 21:08:52.000,0x7dcdd93a07c80793fe3b131da7eda032c2b1ac21,0x88ad09518695c6c3712ac10a214be5109a655671,0xad58bdd1,0x21e2a392abe37cd9f4c5490c23fadab68caca41dc5e5e22fc7da86e289ed2890,368,0x88ad09518695c6c3712ac10a214be5109a655671,Transfer,gnosis chain: eth-xdai omni bridge,0x7dcdd93a07c80793fe3b131da7eda032c2b1ac21,0x88ad09518695c6c3712ac10a214be5109a655671,gnosis,100,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,1015863395174740000,1.015863395,1764.43
12026587,2021-03-12 23:11:04.000,0x7dcdd93a07c80793fe3b131da7eda032c2b1ac21,0x88ad09518695c6c3712ac10a214be5109a655671,0xad58bdd1,0x643f43b8aceb3973c3e591be2d82350963150ab6d83d20017de694e0b1366720,178,0x88ad09518695c6c3712ac10a214be5109a655671,Transfer,gnosis chain: eth-xdai omni bridge,0x7dcdd93a07c80793fe3b131da7eda032c2b1ac21,0x88ad09518695c6c3712ac10a214be5109a655671,gnosis,100,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,1023431686011720000,1.023431686,1749.17
12029155,2021-03-13 08:38:50.000,0x0ecbe81ac03f65dc9c76b5584e3a4ed261c1676a,0x88ad09518695c6c3712ac10a214be5109a655671,0xad58bdd1,0x7e1a97d23d04d2d5122523dd96e9b550ad26699f63b2c9bbb97ffb4094d4fb07,172,0x88ad09518695c6c3712ac10a214be5109a655671,Transfer,gnosis chain: eth-xdai omni bridge,0x0ecbe81ac03f65dc9c76b5584e3a4ed261c1676a,0x88ad09518695c6c3712ac10a214be5109a655671,gnosis,100,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,1471557069089650000,1.471557069,2531.18
12032401,2021-03-13 20:32:32.000,0x7dcdd93a07c80793fe3b131da7eda032c2b1ac21,0x88ad09518695c6c3712ac10a214be5109a655671,0xad58bdd1,0x9f5f1efe5840a322d1b1d3589f849791459a6f94ac2e7ac52015b4cabdc4e718,104,0x88ad09518695c6c3712ac10a214be5109a655671,Transfer,gnosis chain: eth-xdai omni bridge,0x7dcdd93a07c80793fe3b131da7eda032c2b1ac21,0x88ad09518695c6c3712ac10a214be5109a655671,gnosis,100,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,2845767391463510000,2.845767391,5185
12033420,2021-03-14 00:17:24.000,0x0d307d9c8b6d4aad162a662e4bbfba9ea96a5f81,0x88ad09518695c6c3712ac10a214be5109a655671,0xad58bdd1,0xf389b72015e2e5602b0922eb0d9989317820d779e4dd667ccf5aeae0f89272df,133,0x88ad09518695c6c3712ac10a214be5109a655671,Transfer,gnosis chain: eth-xdai omni bridge,0x0d307d9c8b6d4aad162a662e4bbfba9ea96a5f81,0x88ad09518695c6c3712ac10a214be5109a655671,gnosis,100,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,3068978794422500000,3.068978794,5791.99
12046093,2021-03-15 23:16:17.000,0x7dcdd93a07c80793fe3b131da7eda032c2b1ac21,0x88ad09518695c6c3712ac10a214be5109a655671,0xad58bdd1,0xd9ad3c68fbe569144745cfb3e6dd48b82a8e41cbd6e56bdd0bec83334ea09038,19,0x88ad09518695c6c3712ac10a214be5109a655671,Transfer,gnosis chain: eth-xdai omni bridge,0x7dcdd93a07c80793fe3b131da7eda032c2b1ac21,0x88ad09518695c6c3712ac10a214be5109a655671,gnosis,100,0xdfe66b14d37c77f4e9b180ceb433d1b164f0281d,stETH,773360715129719000,0.7733607151,1265.91
12051428,2021-03-16 19:00:46.000,0x7dcdd93a07c80793fe3b131da7eda032c2b1ac21,0x88ad09518695c6c3712ac10a214be5109a655671,0xad58bdd1,0x447cac347ee08238f79fb15c2b6ac97cc92f2381fc8d5c7197d923dd995dc40a,223,0x88ad09518695c6c3712ac10a214be5109a655671,Transfer,gnosis chain: eth-xdai omni bridge,0x7dcdd93a07c80793fe3b131da7eda032c2b1ac21,0x88ad09518695c6c3712ac10a214be5109a655671,gnosis,100,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,955261774574705000,0.9552617746,1667.29
12065744,2021-03-18 23:47:58.000,0xa91508dc7a7753ac2420adc2fbd17ce8364810e7,0x88ad09518695c6c3712ac10a214be5109a655671,0xad58bdd1,0xd1155443f6e59e53448a9065c435e0d0abe1b7467d6ef5d83e42df82acc4601b,254,0x88ad09518695c6c3712ac10a214be5109a655671,Transfer,gnosis chain: eth-xdai omni bridge,0xa91508dc7a7753ac2420adc2fbd17ce8364810e7,0x88ad09518695c6c3712ac10a214be5109a655671,gnosis,100,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,3901195717612870000,3.901195718,6778.95
12060409,2021-03-18 04:10:44.000,0x8088d813d11347447e7229ca42d3570799c12def,0x88ad09518695c6c3712ac10a214be5109a655671,0xad58bdd1,0x0f5b49d31ef24452bd49665c473cfc07237a5faf94d150ccdef3aa05fae39e91,140,0x88ad09518695c6c3712ac10a214be5109a655671,Transfer,gnosis chain: eth-xdai omni bridge,0x8088d813d11347447e7229ca42d3570799c12def,0x88ad09518695c6c3712ac10a214be5109a655671,gnosis,100,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,16422440359128200000,16.422440359,29408.68
